working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
7,5,9.0,280.0,18,633.0,9,60.0,744.0,2,6.0,3,173.0,90.0,97.0,11,50.0,68.0,2017,MINERALS TECHNOLOGIES INC.,-0.7156
7,68,61.0,785.0,20,65.0,10,27.0,88.0,2,33.0,3,685.0,1.0,5.0,10,14.0,24.0,2017,KRATON CORP,-0.7644
10,29,86.0,147.0,27,271.0,13,62.0,663.0,3,14.0,4,903.0,7.0,101.0,6,13.0,44.0,2017,CLARIANT AG,-0.2843
13,84,75.0,513.0,30,53.0,19,1.0,403.0,4,0.0,5,599.0,3.0,49.0,1,52.0,82.0,2017,NIPPON SHOKUBAI COMPANY LIMITED,-0.8391
8,34,68.0,156.0,21,658.0,11,33.0,653.0,2,46.0,3,718.0,92.0,291.0,6,95.0,49.0,2017,W. R. GRACE & CO,-0.503
14,11,19.0,307.0,29,917.0,15,83.0,562.0,3,67.0,5,480.0,17.0,70.0,95,5.0,817.0,2017,KAO CORP,-0.0898
11,23,52.0,245.0,40,123.0,14,62.0,920.0,3,12.0,5,318.0,1.0,65.0,3,45.0,50.0,2017,ALBEMARLE CORPORATION,-0.25329999999999997
10,81,43.0,18.0,22,621.0,13,13.0,957.0,2,96.0,4,174.0,9.0,12.0,57,26.0,621.0,2017,NITTO DENKO CORPORATION,-0.1528
8,93,52.0,716.0,18,924.0,10,94.0,907.0,2,48.0,3,458.0,6.0,58.0,31,92.0,561.0,2017,HITACHI CHEMICAL CO LTD,-0.2243
6,80,40.0,34.0,22,201.0,8,35.0,563.0,1,76.0,3,57.0,5.0,89.0,1,80.0,51.0,2017,AECI LIMITED,-0.6875
7,93,90.0,287.0,31,253.0,11,74.0,14.0,1,51.0,4,514.0,9.0,38.0,39,79.0,591.0,2017,DIC CORPORATION,-0.1707
5,75,0.0,123.0,23,795.0,8,60.0,764.0,1,0.0,3,376.0,7.0,62.0,35,46.0,215.0,2017,UNICHARM CORP,-0.08220000000000001
5,96,84.0,373.0,13,901.0,7,11.0,394.0,1,63.0,2,552.0,3.0,39.0,14,92.0,430.0,2017,JOHNSON MATTHEY PUBLIC LIMITED COMPANY,-0.0935
5,53,21.0,875.0,14,697.0,7,14.0,402.0,1,61.0,2,372.0,1.0,81.0,51,22.0,385.0,2017,AFRICAN OXYGEN LTD,-0.8905
2,6,14.0,161.0,7,237.0,2,73.0,956.0,55,969.0,989,418.64977022698787,29.0,977.0,3,20.0,70.0,2017,ASALEO CARE LTD,-0.7156999999999999
4,64,89.0,554.0,26,579.0,6,55.0,562.0,44,705.0,2,657.0,12.0,10.0,37,72.0,154.0,2017,SYMRISE AG,-0.10859999999999999
4,24,91.0,67.0,8,938.0,5,95.0,370.0,1,16.0,1,687.0,1.0,78.0,76,51.0,634.0,2017,SANYO CHEMICAL INDUSTRIES LIMITED,-0.4213
2,76,23.0,584.0,7,773.0,3,80.0,728.0,78,494.0,1,288.0,52.0,283.0,2,6.0,65.0,2017,INGEVITY CORP,-0.2407
3,74,74.0,879.0,7,879.0,4,69.0,410.0,1,3.0,1,455.0,2.0,35.0,49,38.0,163.0,2017,AXALTA COATING SYSTEMS LTD,-0.0803
3,37,31.0,856.0,8,740.0,4,39.0,447.0,1,1.0,1,507.0,41.0,830.0,33,83.0,135.0,2017,SYNTHOMER PLC,-0.2605
3,15,68.0,934.0,8,885.0,4,30.0,101.0,96,916.0,1,644.0,12.0,557.0,14,72.0,302.0,2017,ELEMENTIS PLC,-0.3943
2,61,56.0,178.0,5,545.0,3,14.0,50.0,73,186.0,1,15.0,1.0,82.0,61,46.0,395.0,2017,INTERNATIONAL FLAVORS & FRAGRANCES INCORPORATED,-0.0547
2,92,25.0,5.0,7,365.0,3,81.0,85.0,86,923.0,1,244.0,88.0,581.0,1,52.0,852.0,2017,SWANCOR HOLDING CO LTD,-4.1013
2,36,82.0,234.0,5,677.0,2,91.0,885.0,61,809.0,1,15.0,80.0,846.0,20,65.0,80.0,2017,BORREGAARD AS,-0.2875
1,59,72.0,702.0,4,191.0,2,35.0,79.0,44,696.0,695,418.64977022698787,2.0,971.0,81,54.0,835.0,2017,SUOMINEN OYJ,-1.5359
2,16,51.0,231.0,6,575.0,2,75.0,278.0,62,819.0,1,21.0,38.0,804.0,21,82.0,599.0,2017,CRODA INTERNATIONAL PLC,-0.0545
2,9,65.0,365.0,4,768.0,2,74.0,481.0,59,705.0,891,418.64977022698787,5.0,625.0,7,60.0,872.0,2017,GIVAUDAN SA,-0.0258
1,89,63.0,415.0,12,657.0,5,10.0,30.0,6,169.0,956,418.64977022698787,32.0,818.0,69,2.0,333.03157793395593,2017,ONTEX GROUP NV,-0.0761
1,6,63.0,504.0,3,713.0,1,27.0,616.0,25,392.0,495,418.64977022698787,1.0,65.0,44,658.0,333.03157793395593,2017,EVERLIGHT CHEMICAL INDUSTRIAL CORPORATION,-0.9055
91,86,707.0,445.7999546896239,2,950.0,1,12.0,716.0,23,409.0,417,418.64977022698787,1.0,10.0,41,169.0,333.03157793395593,2017,CHINA STEEL CHEMICAL CORPORATION,-0.25239999999999996
42,65,297.0,445.7999546896239,2,259.0,68,304.0,437.0365710630131,3,854.0,296,418.64977022698787,91.0,952.0,38,42.0,483.0,2017,MANDOM CORPORATION,-0.1223
51,48,126.0,445.7999546896239,1,744.0,79,175.0,437.0365710630131,11,90.0,242,418.64977022698787,19.0,929.0,12,17.0,70.0,2017,MCBRIDE PLC,-0.1173
43,51,181.0,445.7999546896239,1,228.0,62,275.0,437.0365710630131,11,525.0,192,418.64977022698787,8.0,201.0,3,41.0,183.0,2017,VICTREX PLC,-0.031200000000000002
30,15,8.0,445.7999546896239,624,400.9971119806223,31,796.0,437.0365710630131,7,406.0,108,418.64977022698787,71.0,870.0,2,45.0,7.0,2017,SAN FU CHEMICAL CO LTD,-0.2118
6,54,43.0,240.0,15,200.0,8,69.0,508.0,2,3.0,2,773.0,3.0,399.0,5,55.0,70.0,2017,AMERICAN WATER WORKS CO INCORPORATED,-4.5794999999999995
14,12,30.0,822.0,32,235.0,18,71.0,580.0,4,38.0,5,869.0,1.0,95.0,71,37.0,97.0,2017,SANEPAR,-2.467
51,82,751.0,445.7999546896239,22,55.0,2,38.0,100.0,1,23.0,9,61.0,4.0,0.0,70,54.0,82.0,2017,MANILA WATER COMPANY INCORPORATION,-4.1274
19,13,77.0,400.0,43,826.0,25,45.0,142.0,5,96.0,7,974.0,2.0,468.0,10,78.0,342.0,2017,PENNON GROUP PLC,-0.47479999999999994
6,43,81.0,510.0,19,693.0,7,99.0,336.0,1,68.0,3,780.0,1.0,2.0,12,2.0,68.0,2017,BEIJING ENTERPRISES WATER GROUP LIMITED,-0.33240000000000003
6,41,9.0,668.0,14,591.0,8,45.0,98.0,1,97.0,2,658.0,1.0,224.0,3,48.0,10.0,2017,COMPANIA SANEAMENTO DE MINAS GERAIS,-0.19399999999999998
4,80,60.0,409.0,11,72.0,6,39.0,35.0,1,49.0,2,11.0,3.0,318.0,3,2.0,546.0,2017,SEVERN TRENT PLC,-0.0703
4,51,51.0,907.0,10,402.0,6,0.0,363.0,1,40.0,1,890.0,3.0,108.0,2,84.0,127.0,2017,UNITED UTILITIES GROUP PLC,-0.0559
25,51,58.0,673.0,57,339.0,33,12.0,869.0,7,75.0,10,502.0,1.0,11.0,5,74.0,10.0,2017,MICROSOFT CORPORATION,-0.012199999999999999
29,17,95.0,393.0,62,774.0,31,84.0,947.0,7,23.0,13,140.0,11.0,46.0,1,15.0,6.0,2017,LG ELECTRONICS INCORPORATED,-0.1335
26,62,51.0,779.0,63,813.0,35,83.0,102.0,8,19.0,11,554.0,64.0,821.0,96,28.0,85.0,2017,PANASONIC CORPORATION,-0.1165
17,27,91.0,479.0,39,229.0,22,29.0,329.0,5,20.0,7,199.0,98.0,219.0,1,1.0,40.0,2017,INTERNATIONAL BUSINESS MACHINES CORPORATION,-0.0179
14,99,84.0,607.0,34,397.0,20,1.0,862.0,4,62.0,6,295.0,67.0,112.0,8,55.0,625.0,2017,SONY CORPORATION,-0.0435
13,66,82.0,517.0,31,741.0,18,19.0,374.0,4,23.0,5,785.0,39.0,806.0,31,20.0,469.0,2017,FUJITSU LIMITED,-0.0969
11,28,33.0,534.0,26,76.0,15,1.0,534.0,3,50.0,4,759.0,18.0,100.0,50,98.0,766.0,2017,SHARP CORPORATION,-0.2161
4,86,17.0,372.0,12,885.0,6,55.0,539.0,1,51.0,2,400.0,1.0,440.0,4,74.0,20.0,2017,TATA CONSULTANCY SERVICES LTD,-0.0204
5,65,73.0,750.0,15,664.0,7,42.0,234.0,1,67.0,2,955.0,46.0,824.0,1,1.0,78.0,2017,ORACLE CORPORATION,-0.0051
1,49,55.0,687.0,3,431.0,1,98.0,554.0,46,386.0,628,418.64977022698787,836.0,357.94894756277694,4,33.0,3.0,2017,INFOSYS LIMITED,-0.0219
1,36,86.0,491.0,3,135.0,1,81.0,876.0,42,570.0,572,418.64977022698787,356.0,357.94894756277694,2,86.0,69.0,2017,TECH MAHINDRA LIMITED,-0.0843
3,16,99.0,84.0,10,621.0,4,16.0,408.0,94,618.0,1,832.0,75.0,607.0,26,27.0,893.0,2017,SAP SE,-0.0052
2,32,91.0,748.0,5,689.0,3,10.0,33.0,72,163.0,1,26.0,6.0,614.0,13,7.0,75.0,2017,NIKON CORPORATION,-1.1725
1,90,64.0,444.0,5,428.0,2,53.0,618.0,57,826.0,994,418.64977022698787,24.0,211.0,28,99.0,805.0,2017,CAPGEMINI SE,-0.0141
1,76,86.0,792.0,4,47.0,2,35.0,232.0,55,141.0,737,418.64977022698787,46.0,357.94894756277694,25,97.0,786.0,2017,NEXTDC LIMITED,-0.8397
1,89,74.0,351.0,5,97.0,2,49.0,525.0,56,644.0,957,418.64977022698787,13.0,7.0,99,588.0,333.03157793395593,2017,"SALESFORCE.COM,INC. ",-0.0828
1,35,74.0,341.0,3,395.0,1,79.0,450.0,41,359.0,629,418.64977022698787,4.0,988.0,47,40.0,663.0,2017,SYMANTEC CORPORATION,-0.1072
1,51,73.0,532.0,3,718.0,2,0.0,201.0,46,534.0,663,418.64977022698787,12.0,899.0,81,825.0,333.03157793395593,2017,"KINPO ELECTRONICS,INC. ",-0.37549999999999994
1,20,60.0,233.0,2,939.0,1,59.0,722.0,37,3.0,542,418.64977022698787,3.0,106.0,65,63.0,333.03157793395593,2017,"AKAMAI TECHNOLOGIES,INC. ",-0.031200000000000002
84,1,454.0,445.7999546896239,2,449.0,1,9.0,767.0,24,441.0,466,418.64977022698787,9.0,62.0,30,9.0,608.0,2017,ADOBE INC,-0.0053
84,91,401.0,445.7999546896239,1,900.0,1,10.0,995.0,25,776.0,348,418.64977022698787,3.0,397.0,23,67.0,43.0,2017,GENPACT LIMITED,-0.0336
1,0,1.0,385.0,2,365.0,1,33.0,71.0,31,86.0,428,418.64977022698787,1.0,420.0,54,662.0,333.03157793395593,2017,"FOSTER ELECTRIC COMPANY,LIMITED ",-0.3887
73,51,835.0,445.7999546896239,2,254.0,95,640.0,437.0365710630131,21,19.0,432,418.64977022698787,9.0,832.0,20,93.0,244.0,2017,"VMWARE,INCORPORATION. ",-0.0054
85,5,455.0,445.7999546896239,2,150.0,1,13.0,267.0,26,259.0,386,418.64977022698787,3.0,747.0,2,85.0,197.0,2017,NOMURA RESEARCH INSTITUTE LIMITED,-0.0172
70,81,408.0,445.7999546896239,2,354.0,91,437.0,437.0365710630131,19,635.0,457,418.64977022698787,12.0,622.0,7,56.0,311.0,2017,LEIDOS HOLDINGS INC,-0.0116
32,86,205.0,445.7999546896239,892,400.9971119806223,43,967.0,437.0365710630131,10,148.0,164,418.64977022698787,2.0,468.0,44,77.0,15.0,2017,AMADEUS IT GROUP SA,-0.0048
71,21,206.0,445.7999546896239,1,826.0,94,851.0,437.0365710630131,21,953.0,327,418.64977022698787,3.0,600.0,1,47.0,706.0,2017,ITOCHU TECHNO-SOLUTIONS CORPORATION,-0.026699999999999998
72,25,575.0,445.7999546896239,1,932.0,95,54.0,437.0365710630131,21,600.0,362,418.64977022698787,4.0,800.0,37,976.0,333.03157793395593,2017,AMDOCS LTD,-0.0143
63,92,237.0,445.7999546896239,1,487.0,84,926.0,437.0365710630131,19,861.0,270,418.64977022698787,636.0,357.94894756277694,3,44.0,389.0,2017,TRAVELSKY TECHNOLOGY LTD,-0.018000000000000002
63,87,172.0,445.7999546896239,2,406.0,81,419.0,437.0365710630131,16,772.0,474,418.64977022698787,16.0,230.0,29,472.0,333.03157793395593,2017,PAYPAL HOLDINGS INC,-0.0029
39,16,696.0,445.7999546896239,870,400.9971119806223,52,12.0,437.0365710630131,11,669.0,160,418.64977022698787,8.0,175.0,19,85.0,237.0,2017,TATUNG COMPANY LIMITED,
8,82,702.0,445.7999546896239,212,400.9971119806223,11,704.0,437.0365710630131,2,724.0,39,418.64977022698787,253.0,357.94894756277694,37,18.0,770.0,2017,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,
26,24,58.0,445.7999546896239,510,400.9971119806223,34,676.0,437.0365710630131,6,572.0,95,418.64977022698787,25.0,854.0,16,42.0,312.0,2017,EOH HOLDINGS LIMITED,-0.0301
40,47,702.0,445.7999546896239,1,37.0,52,733.0,437.0365710630131,12,370.0,173,418.64977022698787,2.0,835.0,1,28.0,867.0,2017,CASIO COMPUTER COMPANY LIMITED,-0.015600000000000001
11,89,669.0,445.7999546896239,360,400.9971119806223,15,986.0,437.0365710630131,3,648.0,67,418.64977022698787,1.0,541.0,29,0.0,8.0,2017,INDRA SISTEMAS,-0.0174
39,98,328.0,445.7999546896239,1,472.0,51,94.0,437.0365710630131,10,611.0,289,418.64977022698787,9.0,581.0,18,647.0,333.03157793395593,2017,ALLIANCE DATA SYSTEMS CORPORATION,-0.0025
14,7,83.0,445.7999546896239,321,400.9971119806223,18,681.0,437.0365710630131,4,368.0,59,418.64977022698787,64.0,357.94894756277694,21,89.0,341.0,2017,MINDTREE LIMITED,-0.0434
24,25,632.0,445.7999546896239,824,400.9971119806223,32,277.0,437.0365710630131,7,155.0,152,418.64977022698787,6.0,110.0,5,52.0,126.0,2017,DASSAULT SYSTEMES SE,-0.0033
22,50,35.0,445.7999546896239,718,400.9971119806223,29,617.0,437.0365710630131,6,806.0,121,418.64977022698787,5.0,301.0,6,7.0,902.0,2017,COMPUTACENTER PLC,-0.0203
21,23,632.0,445.7999546896239,548,400.9971119806223,28,12.0,437.0365710630131,6,415.0,102,418.64977022698787,1.0,66.0,5,89.0,179.0,2017,VIRTUSA CORPORATION,-0.1471
19,63,281.0,445.7999546896239,605,400.9971119806223,25,529.0,437.0365710630131,5,603.0,116,418.64977022698787,2.0,676.0,9,850.0,333.03157793395593,2017,TERADATA CORPORATION,-0.031400000000000004
18,88,839.0,445.7999546896239,623,400.9971119806223,25,133.0,437.0365710630131,5,601.0,114,418.64977022698787,4.0,319.0,9,846.0,333.03157793395593,2017,ALTRAN TECHNOLOGIES,-0.009300000000000001
17,86,942.0,445.7999546896239,564,400.9971119806223,23,188.0,437.0365710630131,5,57.0,108,418.64977022698787,2.0,660.0,8,888.0,333.03157793395593,2017,WORKDAY INC,
13,37,436.0,445.7999546896239,398,400.9971119806223,17,648.0,437.0365710630131,4,75.0,68,418.64977022698787,2.0,397.0,2,76.0,591.0,2017,THE SAGE GROUP PLC,-0.0028000000000000004
11,80,262.0,445.7999546896239,301,400.9971119806223,15,579.0,437.0365710630131,3,575.0,56,418.64977022698787,542.0,357.94894756277694,1,28.0,833.0,2017,STEEL CONNECT INC,
9,57,676.0,445.7999546896239,261,400.9971119806223,12,672.0,437.0365710630131,2,942.0,46,418.64977022698787,1.0,107.0,1,29.0,578.0,2017,MICRO FOCUS INTERNATIONAL PLC,-0.0036
7,55,556.0,445.7999546896239,189,400.9971119806223,10,73.0,437.0365710630131,2,309.0,35,418.64977022698787,291.0,357.94894756277694,4,893.0,333.03157793395593,2017,LINK ADMINISTRATION HOLDINGS LTD,-0.0069
7,19,46.0,445.7999546896239,200,400.9971119806223,9,611.0,437.0365710630131,2,171.0,35,418.64977022698787,1.0,434.0,15,213.0,333.03157793395593,2017,ATEA ASA,-0.0076
5,24,130.0,445.7999546896239,136,400.9971119806223,6,946.0,437.0365710630131,1,618.0,24,418.64977022698787,420.0,357.94894756277694,50,63.0,333.03157793395593,2017,SOPHOS GROUP PLC,
4,93,187.0,445.7999546896239,128,400.9971119806223,6,536.0,437.0365710630131,1,522.0,23,418.64977022698787,399.0,357.94894756277694,47,559.0,333.03157793395593,2017,SDL PLC,-0.0219
5,3,793.0,445.7999546896239,134,400.9971119806223,6,672.0,437.0365710630131,1,551.0,24,418.64977022698787,494.0,357.94894756277694,11,585.0,333.03157793395593,2017,VITEC GROUP PLC,-0.0103
4,55,230.0,445.7999546896239,106,400.9971119806223,5,495.0,437.0365710630131,781,280.59339193219273,24,418.64977022698787,1.0,842.0,6,711.0,333.03157793395593,2017,CIELO S.A.,-0.0004
3,48,454.0,445.7999546896239,91,400.9971119806223,4,617.0,437.0365710630131,1,75.0,16,418.64977022698787,302.0,357.94894756277694,35,796.0,333.03157793395593,2017,AVEVA GROUP PLC,-0.006
3,48,12.0,445.7999546896239,100,400.9971119806223,4,333.0,437.0365710630131,994,280.59339193219273,17,418.64977022698787,719.0,357.94894756277694,34,572.0,333.03157793395593,2017,GLOBANT SA,-0.0098
1,54,972.0,445.7999546896239,49,400.9971119806223,2,41.0,437.0365710630131,470,280.59339193219273,8,418.64977022698787,342.0,357.94894756277694,39,237.0,333.03157793395593,2017,NCC GROUP PLC,-0.0089
54,763,194.57828012830305,445.7999546896239,25,400.9971119806223,709,174.27399557825723,437.0365710630131,158,280.59339193219273,4,418.64977022698787,326.0,357.94894756277694,36,972.0,333.03157793395593,2017,FDM GROUP HOLDINGS PLC,-0.0016
7,95,791.0,445.7999546896239,878,400.9971119806223,10,517.0,437.0365710630131,4,87.0,166,418.64977022698787,24.0,20.0,7,75.0,223.0,2017,ATOS SE,0.0
8,67,86.0,666.0,30,23.0,12,1.0,39.0,2,71.0,5,591.0,1.0,405.0,1,90.0,32.0,2017,ABENGOA SOCIEDAD ANONIMA,
1,17,71.0,39.0,4,49.0,1,57.0,24.0,35,81.0,72,804.0,13.0,975.0,11,88.0,64.0,2017,COMPAGNIE DE SAINT GOBAIN SA,-0.3713
89,63,88.0,470.0,3,48.0,1,23.0,59.0,27,79.0,62,191.0,5.0,478.0,5,26.0,90.0,2017,AGC INC,-0.9303
77,24,80.0,986.0,2,30.0,1,5.0,45.0,24,13.0,42,976.0,5.0,511.0,5,59.0,42.0,2017,FOMENTO DE CONSTRUCCIONES Y CONTRATAS SA,-2.3771
56,13,82.0,740.0,2,52.0,75,15.0,426.0,16,74.0,42,536.0,13.0,10.0,40,86.0,222.0,2017,CHINA ENERGY ENGINEERING CORP LTD,-0.3107
43,58,38.0,371.0,98,901.0,58,45.0,576.0,13,51.0,18,43.0,591.0,357.94894756277694,5,64.0,62.0,2017,OWENS-CORNING,-0.6168
25,87,50.0,234.0,59,723.0,34,40.0,879.0,8,6.0,10,835.0,2.0,129.0,19,67.0,28.0,2017,CIMIC GROUP LIMITED,-0.5317000000000001
44,44,87.0,592.0,1,2.0,59,11.0,149.0,13,85.0,18,588.0,2.0,174.0,71,25.0,352.0,2017,NIPPON SHEET GLASS CO LTD,-1.8126
26,72,18.0,967.0,60,845.0,35,72.0,895.0,8,30.0,11,88.0,2.0,791.0,4,40.0,48.0,2017,JOHNSON CONTROLS INTERNATIONAL PLC,-0.09480000000000001
29,57,70.0,726.0,69,930.0,39,80.0,261.0,9,13.0,12,616.0,13.0,998.0,94,98.0,29.0,2017,VINCI,-0.0622
29,13,49.0,961.0,70,441.0,37,0.0,959.0,8,57.0,13,12.0,58.0,394.0,54,55.0,265.0,2017,HOCHTIEF AG,-0.36810000000000004
27,62,49.0,16.0,65,19.0,37,11.0,539.0,8,54.0,11,744.0,11.0,268.0,15,1.0,887.0,2017,BOUYGUES SA,
12,13,8.0,486.0,27,246.0,15,87.0,105.0,3,71.0,4,961.0,2.0,1.0,14,48.0,11.0,2017,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED,-0.3372
17,15,73.0,116.0,41,678.0,22,80.0,509.0,5,32.0,7,451.0,7.0,651.0,9,36.0,753.0,2017,DAIKIN INDUSTRIES LIMITED,-0.08560000000000001
16,7,81.0,791.0,55,368.0,21,27.0,948.0,4,89.0,9,103.0,18.0,655.0,22,91.0,884.0,2017,KCC CORPORATION,-0.565
11,13,42.0,397.0,21,202.0,12,42.0,440.0,2,87.0,3,878.0,1.0,69.0,3,40.0,67.0,2017,LARSEN & TOUBRO LIMITED,-0.1073
13,48,23.0,923.0,32,306.0,17,78.0,967.0,4,14.0,5,906.0,18.0,845.0,11,28.0,2.0,2017,KONINKLIJKE BOSKALIS WESTMINSTER NV,-0.9442
12,7,40.0,362.0,31,133.0,15,79.0,222.0,3,67.0,5,450.0,15.0,821.0,12,75.0,779.0,2017,STRABAG SE,-1.8248
6,66,84.0,634.0,17,494.0,8,46.0,313.0,1,93.0,3,290.0,37.0,378.0,4,72.0,95.0,2017,SALINI IMPREGILO SPA,
8,99,28.0,651.0,21,30.0,12,22.0,431.0,2,76.0,3,866.0,3.0,989.0,93,48.0,268.0,2017,SEKISUI CHEMICAL CO LTD,-0.1177
43,19,556.0,445.7999546896239,1,594.0,56,707.0,437.0365710630131,9,553.0,295,418.64977022698787,8.0,891.0,8,95.0,64.0,2017,WILSON BAYLY HOLMES - OVCON LIMITED,-1.5337
7,31,4.0,292.0,24,402.0,9,88.0,142.0,2,25.0,4,266.0,2.0,664.0,3,96.0,318.0,2017,TAIWAN GLASS INDUSTRY CORPORATION,-0.8422
6,4,97.0,159.0,31,332.0,8,29.0,27.0,1,83.0,5,153.0,857.0,357.94894756277694,63,83.0,333.0,2017,CENTRAL GLASS COMPANY LIMITED,-0.5888
6,60,53.0,448.0,19,632.0,8,44.0,366.0,1,91.0,3,462.0,81.0,530.0,5,76.0,966.0,2017,HYUNDAI ENGINEERING & CONSTRUCTION COMPANY LIMITED,-0.0832
6,8,22.0,786.0,14,765.0,8,26.0,327.0,1,86.0,2,646.0,5.0,227.0,3,27.0,565.0,2017,EIFFAGE,-0.0316
3,99,18.0,237.0,14,749.0,4,58.0,986.0,1,4.0,2,158.0,4.0,56.0,1,83.0,87.0,2017,CHINA COMMUNICATIONS SERVICES CORPORATION LTD,-0.1198
3,83,66.0,479.0,8,608.0,4,96.0,294.0,1,15.0,1,562.0,552.0,357.94894756277694,4,55.0,987.0,2017,SKANSKA AB,-0.0858
3,81,31.0,382.0,8,640.0,5,0.0,399.0,1,16.0,1,570.0,266.0,357.94894756277694,2,5.0,330.0,2017,ASSA ABLOY AB,-0.0264
3,72,75.0,1.0,8,684.0,4,98.0,985.0,1,15.0,1,573.0,973.0,357.94894756277694,9,30.0,303.0,2017,TARKETT SA,-0.20620000000000002
3,56,43.0,802.0,9,481.0,4,73.0,312.0,1,9.0,1,652.0,4.0,167.0,16,49.0,257.0,2017,SUMITOMO FORESTRY CO LTD,-0.079
3,63,30.0,191.0,8,908.0,4,83.0,385.0,1,12.0,1,597.0,2.0,148.0,1,98.0,282.0,2017,TOTO LTD,-0.0861
2,80,72.0,537.0,6,925.0,3,35.0,161.0,76,60.0,17,581.0,7.0,601.0,27,48.0,742.0,2017,GRANA  Y MONTERO SAA,-0.41960000000000003
1,30,87.0,410.0,4,548.0,1,71.0,276.0,39,492.0,718,418.64977022698787,3.0,55.0,1,61.0,7.0,2017,OBRASCON HUARTE LAIN SA,
2,75,1.0,835.0,8,465.0,3,64.0,557.0,83,744.0,1,421.0,6.0,819.0,5,37.0,118.0,2017,KAJIMA CORPORATION,-0.0207
2,66,20.0,798.0,6,471.0,3,54.0,677.0,82,530.0,1,172.0,5.0,179.0,5,21.0,403.0,2017,BALFOUR BEATTY PLC,-0.3186
2,44,83.0,470.0,7,873.0,3,20.0,667.0,73,581.0,1,266.0,1.0,12.0,6,60.0,345.0,2017,GEBERIT AG,-0.0383
2,47,70.0,645.0,5,779.0,3,29.0,630.0,77,94.0,1,50.0,1.0,550.0,1,35.0,564.0,2017,KELLER GROUP PLC,-0.1859
2,16,76.0,759.0,8,129.0,2,60.0,145.0,58,43.0,1,265.0,22.0,391.0,23,48.0,612.0,2017,SHIKUN & BINUI LIMITED,-0.2118
2,30,40.0,292.0,7,141.0,3,5.0,389.0,70,113.0,1,197.0,5.0,867.0,6,16.0,271.0,2017,SHIMIZU CORPORATION,-0.021
2,17,6.0,326.0,4,804.0,3,0.0,134.0,65,783.0,883,418.64977022698787,1.0,684.0,1,15.0,676.0,2017,AECOM,-0.0403
1,72,71.0,777.0,3,916.0,2,32.0,123.0,53,454.0,715,418.64977022698787,355.0,357.94894756277694,5,92.0,717.0,2017,LENNOX INTERNATIONAL INCORPORATED,-0.0379
29,65,421.0,445.7999546896239,732,400.9971119806223,38,887.0,437.0365710630131,9,16.0,132,418.64977022698787,447.0,357.94894756277694,1,43.0,15.0,2017,MRV ENGENHARIA E PARTICIPACOES S.A.,-0.0915
99,85,694.0,445.7999546896239,4,4.0,1,20.0,742.0,25,530.0,776,418.64977022698787,1.0,74.0,39,25.0,607.0,2017,SINOPEC ENGINEERING GROUP CO LTD,-0.09960000000000001
1,33,87.0,260.0,3,289.0,1,78.0,420.0,41,459.0,595,418.64977022698787,3.0,79.0,72,901.0,333.03157793395593,2017,KIER GROUP PLC,-0.10890000000000001
2,9,7.0,343.0,6,557.0,2,77.0,75.0,63,551.0,1,96.0,5.0,567.0,87,84.0,447.0,2017,TAISEI CORPORATION,-0.01
1,6,90.0,9.0,2,626.0,1,42.0,73.0,33,165.0,468,418.64977022698787,568.0,357.94894756277694,9,61.0,223.0,2017,AICA KOGYO COMPANY LIMITED,-0.0742
1,10,91.0,726.0,8,104.0,1,68.0,584.0,33,828.0,1,505.0,7.0,10.0,3,49.0,775.0,2017,OBAYASHI CORPORATION,-0.0098
1,8,64.0,522.0,2,773.0,1,45.0,493.0,33,232.0,491,418.64977022698787,1.0,190.0,2,63.0,805.0,2017,VEIDEKKE ASA,-0.1001
73,24,25.0,445.7999546896239,2,81.0,96,910.0,437.0365710630131,20,211.0,382,418.64977022698787,5.0,962.0,15,30.0,292.0,2017,MURRAY & ROBERTS HOLDINGS LTD,-0.22820000000000001
72,43,615.0,445.7999546896239,1,485.0,1,8.0,613.0,20,550.0,280,418.64977022698787,1.0,806.0,36,136.0,333.03157793395593,2017,FLUOR CORPORATION,-0.0176
70,86,715.0,445.7999546896239,1,851.0,99,283.0,437.0365710630131,20,873.0,325,418.64977022698787,2.0,200.0,44,929.0,333.03157793395593,2017,"ELECNOR,S.A. ",-0.0626
63,20,741.0,445.7999546896239,1,468.0,84,101.0,437.0365710630131,19,680.0,267,418.64977022698787,308.0,357.94894756277694,34,606.0,333.03157793395593,2017,POLYPIPE GROUP PLC,-0.0713
37,7,766.0,445.7999546896239,781,400.9971119806223,54,119.0,437.0365710630131,10,764.0,146,418.64977022698787,707.0,357.94894756277694,20,48.0,682.0,2017,MASCO CORPORATION,-0.005
54,1,273.0,445.7999546896239,1,341.0,70,115.0,437.0365710630131,16,57.0,248,418.64977022698787,1.0,769.0,3,19.0,253.0,2017,ROTOPLAS SA DE CV,-0.1557
